total_gold_earned_0, 39904
total_gold_spent_0, 37125
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 29
total_damage_dealt_to_champions_0, 44908
total_damage_dealt_to_objectives_0, 32913
total_damage_taken_0, 86317
average_vision_score_0, 10
total_wards_placed_0, 30
average_creep_score_0, 77
average_champion_experience_0, 9364
dmg_carry_0, 143
obj_carry_0, 143
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Zyra
total_gold_earned_1, 46889
total_gold_spent_1, 42270
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 29
total_deaths_1, 17
total_damage_dealt_to_champions_1, 66726
total_damage_dealt_to_objectives_1, 48166
total_damage_taken_1, 76863
average_vision_score_1, 15
total_wards_placed_1, 28
average_creep_score_1, 94
average_champion_experience_1, 10508
dmg_carry_1, 96
obj_carry_1, 96
team_comp_1_champ_1, Gwen
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Malzahar
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Nami
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
