total_gold_earned_0, 30168
total_gold_spent_0, 27610
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 9
total_deaths_0, 24
total_damage_dealt_to_champions_0, 42462
total_damage_dealt_to_objectives_0, 6018
total_damage_taken_0, 63319
average_vision_score_0, 16
total_wards_placed_0, 36
average_creep_score_0, 75
average_champion_experience_0, 7392
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Lissandra
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Morgana
total_gold_earned_1, 38789
total_gold_spent_1, 31310
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 9
total_damage_dealt_to_champions_1, 49699
total_damage_dealt_to_objectives_1, 32406
total_damage_taken_1, 62884
average_vision_score_1, 17
total_wards_placed_1, 33
average_creep_score_1, 72
average_champion_experience_1, 8420
dmg_carry_1, 221
obj_carry_1, 221
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Leblanc
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
