total_gold_earned_0, 44223
total_gold_spent_0, 41910
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 37
total_damage_dealt_to_champions_0, 61957
total_damage_dealt_to_objectives_0, 25262
total_damage_taken_0, 128044
average_vision_score_0, 16
total_wards_placed_0, 28
average_creep_score_0, 113
average_champion_experience_0, 11228
dmg_carry_0, 141
obj_carry_0, 141
team_comp_0_champ_1, Tryndamere
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Kayle
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Morgana
total_gold_earned_1, 56135
total_gold_spent_1, 46675
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 37
total_deaths_1, 13
total_damage_dealt_to_champions_1, 104229
total_damage_dealt_to_objectives_1, 70069
total_damage_taken_1, 95575
average_vision_score_1, 21
total_wards_placed_1, 43
average_creep_score_1, 110
average_champion_experience_1, 14005
dmg_carry_1, 15
obj_carry_1, 15
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Karma
team_comp_1_champ_3, Sona
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Lillia
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
