total_gold_earned_0, 64512
total_gold_spent_0, 57575
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 37
total_deaths_0, 29
total_damage_dealt_to_champions_0, 106269
total_damage_dealt_to_objectives_0, 61841
total_damage_taken_0, 115644
average_vision_score_0, 29
total_wards_placed_0, 56
average_creep_score_0, 122
average_champion_experience_0, 14398
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Vi
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Swain
total_gold_earned_1, 58965
total_gold_spent_1, 56953
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 29
total_deaths_1, 37
total_damage_dealt_to_champions_1, 97312
total_damage_dealt_to_objectives_1, 68960
total_damage_taken_1, 131625
average_vision_score_1, 28
total_wards_placed_1, 62
average_creep_score_1, 113
average_champion_experience_1, 13898
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, Olaf
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Sejuani
team_comp_1_champ_4, Varus
team_comp_1_champ_5, MissFortune
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
