total_gold_earned_0, 48433
total_gold_spent_0, 40975
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 35
total_deaths_0, 11
total_damage_dealt_to_champions_0, 71278
total_damage_dealt_to_objectives_0, 33745
total_damage_taken_0, 80605
average_vision_score_0, 18
total_wards_placed_0, 33
average_creep_score_0, 110
average_champion_experience_0, 11506
dmg_carry_0, 45
obj_carry_0, 45
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 35560
total_gold_spent_1, 33315
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 11
total_deaths_1, 35
total_damage_dealt_to_champions_1, 55842
total_damage_dealt_to_objectives_1, 6484
total_damage_taken_1, 94946
average_vision_score_1, 9
total_wards_placed_1, 28
average_creep_score_1, 84
average_champion_experience_1, 8598
dmg_carry_1, 30
obj_carry_1, 30
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Karthus
team_comp_1_champ_3, Kled
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
