total_gold_earned_0, 65400
total_gold_spent_0, 58600
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 51
total_deaths_0, 40
total_damage_dealt_to_champions_0, 122086
total_damage_dealt_to_objectives_0, 70324
total_damage_taken_0, 134131
average_vision_score_0, 30
total_wards_placed_0, 72
average_creep_score_0, 95
average_champion_experience_0, 13941
dmg_carry_0, 11
obj_carry_0, 11
team_comp_0_champ_1, JarvanIV
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Veigar
team_comp_0_champ_4, Xayah
team_comp_0_champ_5, Rakan
total_gold_earned_1, 60237
total_gold_spent_1, 58482
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 40
total_deaths_1, 51
total_damage_dealt_to_champions_1, 107494
total_damage_dealt_to_objectives_1, 42498
total_damage_taken_1, 141135
average_vision_score_1, 26
total_wards_placed_1, 54
average_creep_score_1, 89
average_champion_experience_1, 12829
dmg_carry_1, 81
obj_carry_1, 81
team_comp_1_champ_1, Ekko
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Nocturne
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Bard
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
