total_gold_earned_0, 66949
total_gold_spent_0, 58600
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 33
total_deaths_0, 38
total_damage_dealt_to_champions_0, 111857
total_damage_dealt_to_objectives_0, 58989
total_damage_taken_0, 134745
average_vision_score_0, 33
total_wards_placed_0, 57
average_creep_score_0, 124
average_champion_experience_0, 15776
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Poppy
team_comp_0_champ_3, Gangplank
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Zyra
total_gold_earned_1, 64363
total_gold_spent_1, 60800
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 38
total_deaths_1, 33
total_damage_dealt_to_champions_1, 102922
total_damage_dealt_to_objectives_1, 62523
total_damage_taken_1, 132147
average_vision_score_1, 27
total_wards_placed_1, 59
average_creep_score_1, 116
average_champion_experience_1, 14922
dmg_carry_1, 163
obj_carry_1, 163
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Taliyah
team_comp_1_champ_3, TwistedFate
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
