total_gold_earned_0, 78360
total_gold_spent_0, 76443
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 2
total_kills_0, 33
total_deaths_0, 45
total_damage_dealt_to_champions_0, 139672
total_damage_dealt_to_objectives_0, 96317
total_damage_taken_0, 211717
average_vision_score_0, 37
total_wards_placed_0, 86
average_creep_score_0, 165
average_champion_experience_0, 18942
dmg_carry_0, 115
obj_carry_0, 115
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Ziggs
team_comp_0_champ_4, Nilah
team_comp_0_champ_5, Nami
total_gold_earned_1, 88887
total_gold_spent_1, 80330
total_baron_kills_1, 3
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 45
total_deaths_1, 34
total_damage_dealt_to_champions_1, 168682
total_damage_dealt_to_objectives_1, 121279
total_damage_taken_1, 174112
average_vision_score_1, 42
total_wards_placed_1, 70
average_creep_score_1, 185
average_champion_experience_1, 22613
dmg_carry_1, 6
obj_carry_1, 6
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Qiyana
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Taric
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
