total_gold_earned_0, 66875
total_gold_spent_0, 64375
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 45
total_deaths_0, 39
total_damage_dealt_to_champions_0, 128316
total_damage_dealt_to_objectives_0, 47090
total_damage_taken_0, 197659
average_vision_score_0, 28
total_wards_placed_0, 68
average_creep_score_0, 107
average_champion_experience_0, 15653
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Poppy
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Soraka
total_gold_earned_1, 70984
total_gold_spent_1, 64988
total_baron_kills_1, 2
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 45
total_damage_dealt_to_champions_1, 170098
total_damage_dealt_to_objectives_1, 93214
total_damage_taken_1, 161736
average_vision_score_1, 37
total_wards_placed_1, 73
average_creep_score_1, 118
average_champion_experience_1, 17014
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Urgot
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Sett
gameLengthMin, 37
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
