total_gold_earned_0, 47910
total_gold_spent_0, 42770
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 16
total_damage_dealt_to_champions_0, 67410
total_damage_dealt_to_objectives_0, 54443
total_damage_taken_0, 71730
average_vision_score_0, 21
total_wards_placed_0, 38
average_creep_score_0, 96
average_champion_experience_0, 11404
dmg_carry_0, 92
obj_carry_0, 92
team_comp_0_champ_1, Riven
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Lux
total_gold_earned_1, 40278
total_gold_spent_1, 38435
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 16
total_deaths_1, 29
total_damage_dealt_to_champions_1, 51291
total_damage_dealt_to_objectives_1, 7757
total_damage_taken_1, 80095
average_vision_score_1, 16
total_wards_placed_1, 40
average_creep_score_1, 95
average_champion_experience_1, 9484
dmg_carry_1, 21
obj_carry_1, 21
team_comp_1_champ_1, Illaoi
team_comp_1_champ_2, Amumu
team_comp_1_champ_3, Vex
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Lulu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
