total_gold_earned_0, 56838
total_gold_spent_0, 53200
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 23
total_deaths_0, 43
total_damage_dealt_to_champions_0, 85189
total_damage_dealt_to_objectives_0, 22434
total_damage_taken_0, 133896
average_vision_score_0, 21
total_wards_placed_0, 49
average_creep_score_0, 146
average_champion_experience_0, 13908
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Poppy
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Pyke
total_gold_earned_1, 71293
total_gold_spent_1, 65283
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 43
total_deaths_1, 23
total_damage_dealt_to_champions_1, 110562
total_damage_dealt_to_objectives_1, 112247
total_damage_taken_1, 123388
average_vision_score_1, 25
total_wards_placed_1, 68
average_creep_score_1, 133
average_champion_experience_1, 17546
dmg_carry_1, 103
obj_carry_1, 103
team_comp_1_champ_1, Udyr
team_comp_1_champ_2, Zed
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
