total_gold_earned_0, 46110
total_gold_spent_0, 41618
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 20
total_deaths_0, 26
total_damage_dealt_to_champions_0, 67658
total_damage_dealt_to_objectives_0, 32744
total_damage_taken_0, 101050
average_vision_score_0, 24
total_wards_placed_0, 50
average_creep_score_0, 101
average_champion_experience_0, 11677
dmg_carry_0, 36
obj_carry_0, 36
team_comp_0_champ_1, DrMundo
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Vex
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Yuumi
total_gold_earned_1, 54932
total_gold_spent_1, 50120
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 26
total_deaths_1, 20
total_damage_dealt_to_champions_1, 79688
total_damage_dealt_to_objectives_1, 48654
total_damage_taken_1, 94809
average_vision_score_1, 24
total_wards_placed_1, 54
average_creep_score_1, 109
average_champion_experience_1, 13446
dmg_carry_1, 99
obj_carry_1, 99
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Lux
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Pantheon
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
