total_gold_earned_0, 60339
total_gold_spent_0, 55925
total_baron_kills_0, 1
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 25
total_deaths_0, 39
total_damage_dealt_to_champions_0, 114379
total_damage_dealt_to_objectives_0, 31442
total_damage_taken_0, 165266
average_vision_score_0, 25
total_wards_placed_0, 64
average_creep_score_0, 127
average_champion_experience_0, 14708
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Swain
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Skarner
total_gold_earned_1, 73631
total_gold_spent_1, 68458
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 4
total_kills_1, 39
total_deaths_1, 25
total_damage_dealt_to_champions_1, 139194
total_damage_dealt_to_objectives_1, 92650
total_damage_taken_1, 151572
average_vision_score_1, 34
total_wards_placed_1, 54
average_creep_score_1, 139
average_champion_experience_1, 16852
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Volibear
team_comp_1_champ_3, Gangplank
team_comp_1_champ_4, Varus
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
