total_gold_earned_0, 61899
total_gold_spent_0, 56375
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 3
total_kills_0, 31
total_deaths_0, 21
total_damage_dealt_to_champions_0, 98012
total_damage_dealt_to_objectives_0, 63937
total_damage_taken_0, 126260
average_vision_score_0, 23
total_wards_placed_0, 57
average_creep_score_0, 123
average_champion_experience_0, 14127
dmg_carry_0, 75
obj_carry_0, 75
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Nami
total_gold_earned_1, 56210
total_gold_spent_1, 53545
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 31
total_damage_dealt_to_champions_1, 94147
total_damage_dealt_to_objectives_1, 54208
total_damage_taken_1, 128820
average_vision_score_1, 25
total_wards_placed_1, 45
average_creep_score_1, 114
average_champion_experience_1, 12720
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, DrMundo
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Pantheon
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
