total_gold_earned_0, 66461
total_gold_spent_0, 59060
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 40
total_deaths_0, 21
total_damage_dealt_to_champions_0, 83575
total_damage_dealt_to_objectives_0, 101633
total_damage_taken_0, 121103
average_vision_score_0, 21
total_wards_placed_0, 49
average_creep_score_0, 99
average_champion_experience_0, 13158
dmg_carry_0, 555
obj_carry_0, 555
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Nocturne
team_comp_0_champ_3, Ekko
team_comp_0_champ_4, Yasuo
team_comp_0_champ_5, Pyke
total_gold_earned_1, 45555
total_gold_spent_1, 41075
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 40
total_damage_dealt_to_champions_1, 83230
total_damage_dealt_to_objectives_1, 13143
total_damage_taken_1, 97896
average_vision_score_1, 20
total_wards_placed_1, 49
average_creep_score_1, 93
average_champion_experience_1, 10808
dmg_carry_1, 6
obj_carry_1, 6
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Ahri
team_comp_1_champ_4, Senna
team_comp_1_champ_5, Braum
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
