total_gold_earned_0, 69998
total_gold_spent_0, 69900
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 32
total_deaths_0, 34
total_damage_dealt_to_champions_0, 113920
total_damage_dealt_to_objectives_0, 63068
total_damage_taken_0, 157824
average_vision_score_0, 37
total_wards_placed_0, 71
average_creep_score_0, 135
average_champion_experience_0, 17176
dmg_carry_0, 55
obj_carry_0, 55
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Evelynn
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Senna
total_gold_earned_1, 75086
total_gold_spent_1, 66500
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 34
total_deaths_1, 32
total_damage_dealt_to_champions_1, 127557
total_damage_dealt_to_objectives_1, 91533
total_damage_taken_1, 141631
average_vision_score_1, 41
total_wards_placed_1, 90
average_creep_score_1, 156
average_champion_experience_1, 18140
dmg_carry_1, 245
obj_carry_1, 245
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, JarvanIV
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Ashe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
