total_gold_earned_0, 58869
total_gold_spent_0, 51165
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 3
total_kills_0, 35
total_deaths_0, 6
total_damage_dealt_to_champions_0, 92354
total_damage_dealt_to_objectives_0, 86555
total_damage_taken_0, 114883
average_vision_score_0, 29
total_wards_placed_0, 55
average_creep_score_0, 126
average_champion_experience_0, 13774
dmg_carry_0, 77
obj_carry_0, 77
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Thresh
total_gold_earned_1, 42104
total_gold_spent_1, 39660
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 6
total_deaths_1, 35
total_damage_dealt_to_champions_1, 80402
total_damage_dealt_to_objectives_1, 16093
total_damage_taken_1, 103415
average_vision_score_1, 25
total_wards_placed_1, 54
average_creep_score_1, 116
average_champion_experience_1, 10535
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, Ivern
team_comp_1_champ_3, Seraphine
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
