total_gold_earned_0, 64958
total_gold_spent_0, 61710
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 38
total_damage_dealt_to_champions_0, 118446
total_damage_dealt_to_objectives_0, 29795
total_damage_taken_0, 193340
average_vision_score_0, 26
total_wards_placed_0, 65
average_creep_score_0, 171
average_champion_experience_0, 16749
dmg_carry_0, 75
obj_carry_0, 75
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, MonkeyKing
team_comp_0_champ_3, Lux
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Thresh
total_gold_earned_1, 79046
total_gold_spent_1, 70775
total_baron_kills_1, 3
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 38
total_deaths_1, 32
total_damage_dealt_to_champions_1, 157208
total_damage_dealt_to_objectives_1, 126599
total_damage_taken_1, 168375
average_vision_score_1, 36
total_wards_placed_1, 72
average_creep_score_1, 163
average_champion_experience_1, 19946
dmg_carry_1, 203
obj_carry_1, 203
team_comp_1_champ_1, Singed
team_comp_1_champ_2, Kindred
team_comp_1_champ_3, Cassiopeia
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Bard
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
