total_gold_earned_0, 32281
total_gold_spent_0, 25000
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 6
total_damage_dealt_to_champions_0, 35884
total_damage_dealt_to_objectives_0, 21358
total_damage_taken_0, 40944
average_vision_score_0, 10
total_wards_placed_0, 29
average_creep_score_0, 66
average_champion_experience_0, 6937
dmg_carry_0, 13
obj_carry_0, 13
team_comp_0_champ_1, Kled
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Ryze
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 24387
total_gold_spent_1, 21460
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 6
total_deaths_1, 19
total_damage_dealt_to_champions_1, 28942
total_damage_dealt_to_objectives_1, 13335
total_damage_taken_1, 49509
average_vision_score_1, 10
total_wards_placed_1, 23
average_creep_score_1, 52
average_champion_experience_1, 5559
dmg_carry_1, 498
obj_carry_1, 498
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Ekko
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
