total_gold_earned_0, 98796
total_gold_spent_0, 88535
total_baron_kills_0, 3
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 52
total_deaths_0, 48
total_damage_dealt_to_champions_0, 214241
total_damage_dealt_to_objectives_0, 155224
total_damage_taken_0, 258314
average_vision_score_0, 72
total_wards_placed_0, 134
average_creep_score_0, 184
average_champion_experience_0, 25376
dmg_carry_0, 777
obj_carry_0, 777
team_comp_0_champ_1, Yone
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, AurelionSol
team_comp_0_champ_4, Seraphine
team_comp_0_champ_5, Braum
total_gold_earned_1, 91120
total_gold_spent_1, 89550
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 48
total_deaths_1, 52
total_damage_dealt_to_champions_1, 211168
total_damage_dealt_to_objectives_1, 63175
total_damage_taken_1, 253869
average_vision_score_1, 43
total_wards_placed_1, 83
average_creep_score_1, 189
average_champion_experience_1, 21061
dmg_carry_1, 99
obj_carry_1, 99
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, MissFortune
team_comp_1_champ_4, Lux
team_comp_1_champ_5, Maokai
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
