total_gold_earned_0, 65745
total_gold_spent_0, 56125
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 41
total_deaths_0, 21
total_damage_dealt_to_champions_0, 108303
total_damage_dealt_to_objectives_0, 88731
total_damage_taken_0, 126873
average_vision_score_0, 33
total_wards_placed_0, 75
average_creep_score_0, 122
average_champion_experience_0, 15636
dmg_carry_0, 103
obj_carry_0, 103
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Nami
total_gold_earned_1, 58358
total_gold_spent_1, 55825
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 21
total_deaths_1, 41
total_damage_dealt_to_champions_1, 94409
total_damage_dealt_to_objectives_1, 48618
total_damage_taken_1, 142851
average_vision_score_1, 27
total_wards_placed_1, 57
average_creep_score_1, 130
average_champion_experience_1, 13467
dmg_carry_1, 17
obj_carry_1, 17
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Sion
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
