total_gold_earned_0, 51398
total_gold_spent_0, 44955
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 33
total_deaths_0, 20
total_damage_dealt_to_champions_0, 83619
total_damage_dealt_to_objectives_0, 70298
total_damage_taken_0, 95379
average_vision_score_0, 11
total_wards_placed_0, 27
average_creep_score_0, 86
average_champion_experience_0, 11611
dmg_carry_0, 82
obj_carry_0, 82
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Mordekaiser
team_comp_0_champ_3, Swain
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Brand
total_gold_earned_1, 40249
total_gold_spent_1, 37450
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 33
total_damage_dealt_to_champions_1, 68345
total_damage_dealt_to_objectives_1, 19236
total_damage_taken_1, 100531
average_vision_score_1, 10
total_wards_placed_1, 31
average_creep_score_1, 88
average_champion_experience_1, 9597
dmg_carry_1, 142
obj_carry_1, 142
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Diana
team_comp_1_champ_3, Zoe
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
