total_gold_earned_0, 19672
total_gold_spent_0, 17025
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 10
total_deaths_0, 6
total_damage_dealt_to_champions_0, 13079
total_damage_dealt_to_objectives_0, 9761
total_damage_taken_0, 23080
average_vision_score_0, 4
total_wards_placed_0, 16
average_creep_score_0, 43
average_champion_experience_0, 3962
dmg_carry_0, 48
obj_carry_0, 48
team_comp_0_champ_1, Darius
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Fizz
team_comp_0_champ_4, Trundle
team_comp_0_champ_5, Morgana
total_gold_earned_1, 16632
total_gold_spent_1, 13035
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 5
total_deaths_1, 10
total_damage_dealt_to_champions_1, 12499
total_damage_dealt_to_objectives_1, 3758
total_damage_taken_1, 20125
average_vision_score_1, 6
total_wards_placed_1, 16
average_creep_score_1, 37
average_champion_experience_1, 3631
dmg_carry_1, 55
obj_carry_1, 55
team_comp_1_champ_1, Vayne
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, TahmKench
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
