total_gold_earned_0, 15430
total_gold_spent_0, 12010
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 3
total_deaths_0, 8
total_damage_dealt_to_champions_0, 8332
total_damage_dealt_to_objectives_0, 14570
total_damage_taken_0, 21340
average_vision_score_0, 5
total_wards_placed_0, 17
average_creep_score_0, 30
average_champion_experience_0, 2918
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Darius
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Sona
total_gold_earned_1, 19705
total_gold_spent_1, 15350
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 8
total_deaths_1, 3
total_damage_dealt_to_champions_1, 13241
total_damage_dealt_to_objectives_1, 4166
total_damage_taken_1, 11980
average_vision_score_1, 6
total_wards_placed_1, 16
average_creep_score_1, 48
average_champion_experience_1, 4111
dmg_carry_1, 222
obj_carry_1, 222
team_comp_1_champ_1, Lillia
team_comp_1_champ_2, Ivern
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Swain
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
