total_gold_earned_0, 49603
total_gold_spent_0, 45250
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 38
total_deaths_0, 27
total_damage_dealt_to_champions_0, 82576
total_damage_dealt_to_objectives_0, 63488
total_damage_taken_0, 93716
average_vision_score_0, 16
total_wards_placed_0, 37
average_creep_score_0, 94
average_champion_experience_0, 10208
dmg_carry_0, 420
obj_carry_0, 420
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Morgana
total_gold_earned_1, 43426
total_gold_spent_1, 45345
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 38
total_damage_dealt_to_champions_1, 69530
total_damage_dealt_to_objectives_1, 12173
total_damage_taken_1, 99084
average_vision_score_1, 14
total_wards_placed_1, 26
average_creep_score_1, 80
average_champion_experience_1, 9005
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Camille
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Lissandra
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
