total_gold_earned_0, 54178
total_gold_spent_0, 50130
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 30
total_deaths_0, 38
total_damage_dealt_to_champions_0, 83605
total_damage_dealt_to_objectives_0, 37835
total_damage_taken_0, 119932
average_vision_score_0, 20
total_wards_placed_0, 53
average_creep_score_0, 104
average_champion_experience_0, 13830
dmg_carry_0, 126
obj_carry_0, 126
team_comp_0_champ_1, Zac
team_comp_0_champ_2, Jayce
team_comp_0_champ_3, Jinx
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Zilean
total_gold_earned_1, 60850
total_gold_spent_1, 56160
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 38
total_deaths_1, 30
total_damage_dealt_to_champions_1, 100233
total_damage_dealt_to_objectives_1, 48290
total_damage_taken_1, 119506
average_vision_score_1, 24
total_wards_placed_1, 47
average_creep_score_1, 119
average_champion_experience_1, 14235
dmg_carry_1, 143
obj_carry_1, 143
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
