total_gold_earned_0, 60639
total_gold_spent_0, 54750
total_baron_kills_0, 2
total_dragon_kills_0, 5
total_inhibitor_kils_0, 1
total_kills_0, 39
total_deaths_0, 9
total_damage_dealt_to_champions_0, 97110
total_damage_dealt_to_objectives_0, 102317
total_damage_taken_0, 92694
average_vision_score_0, 30
total_wards_placed_0, 71
average_creep_score_0, 110
average_champion_experience_0, 15915
dmg_carry_0, 7
obj_carry_0, 7
team_comp_0_champ_1, Riven
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Leblanc
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 50085
total_gold_spent_1, 45450
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 1
total_kills_1, 9
total_deaths_1, 39
total_damage_dealt_to_champions_1, 53552
total_damage_dealt_to_objectives_1, 31425
total_damage_taken_1, 121717
average_vision_score_1, 16
total_wards_placed_1, 47
average_creep_score_1, 114
average_champion_experience_1, 11928
dmg_carry_1, 14
obj_carry_1, 14
team_comp_1_champ_1, Sion
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Lux
team_comp_1_champ_5, Xayah
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
