total_gold_earned_0, 49608
total_gold_spent_0, 43848
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 20
total_deaths_0, 22
total_damage_dealt_to_champions_0, 62343
total_damage_dealt_to_objectives_0, 18607
total_damage_taken_0, 79346
average_vision_score_0, 19
total_wards_placed_0, 45
average_creep_score_0, 120
average_champion_experience_0, 11665
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Yorick
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Maokai
total_gold_earned_1, 57428
total_gold_spent_1, 50175
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 22
total_deaths_1, 20
total_damage_dealt_to_champions_1, 60026
total_damage_dealt_to_objectives_1, 85892
total_damage_taken_1, 109840
average_vision_score_1, 32
total_wards_placed_1, 57
average_creep_score_1, 141
average_champion_experience_1, 13686
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Irelia
team_comp_1_champ_4, Ashe
team_comp_1_champ_5, Veigar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
