total_gold_earned_0, 36941
total_gold_spent_0, 34020
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 14
total_deaths_0, 32
total_damage_dealt_to_champions_0, 52107
total_damage_dealt_to_objectives_0, 14887
total_damage_taken_0, 88886
average_vision_score_0, 16
total_wards_placed_0, 36
average_creep_score_0, 82
average_champion_experience_0, 8679
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Mordekaiser
team_comp_0_champ_2, MasterYi
team_comp_0_champ_3, Zed
team_comp_0_champ_4, Draven
team_comp_0_champ_5, Nami
total_gold_earned_1, 47383
total_gold_spent_1, 39653
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 14
total_damage_dealt_to_champions_1, 70523
total_damage_dealt_to_objectives_1, 47725
total_damage_taken_1, 74389
average_vision_score_1, 17
total_wards_placed_1, 37
average_creep_score_1, 94
average_champion_experience_1, 10585
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Darius
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Renata
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
