total_gold_earned_0, 46369
total_gold_spent_0, 44735
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 28
total_deaths_0, 44
total_damage_dealt_to_champions_0, 63337
total_damage_dealt_to_objectives_0, 10030
total_damage_taken_0, 108050
average_vision_score_0, 18
total_wards_placed_0, 30
average_creep_score_0, 83
average_champion_experience_0, 9990
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Pyke
team_comp_0_champ_3, Kayle
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Zilean
total_gold_earned_1, 58845
total_gold_spent_1, 54068
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 44
total_deaths_1, 28
total_damage_dealt_to_champions_1, 87056
total_damage_dealt_to_objectives_1, 79906
total_damage_taken_1, 92048
average_vision_score_1, 21
total_wards_placed_1, 46
average_creep_score_1, 86
average_champion_experience_1, 12641
dmg_carry_1, 3
obj_carry_1, 3
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Nocturne
team_comp_1_champ_3, Galio
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
