total_gold_earned_0, 66438
total_gold_spent_0, 60215
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 34
total_deaths_0, 24
total_damage_dealt_to_champions_0, 98554
total_damage_dealt_to_objectives_0, 62956
total_damage_taken_0, 146241
average_vision_score_0, 36
total_wards_placed_0, 75
average_creep_score_0, 134
average_champion_experience_0, 15580
dmg_carry_0, 202
obj_carry_0, 202
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Tristana
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Sona
total_gold_earned_1, 60848
total_gold_spent_1, 57060
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 0
total_kills_1, 24
total_deaths_1, 34
total_damage_dealt_to_champions_1, 110872
total_damage_dealt_to_objectives_1, 49345
total_damage_taken_1, 127645
average_vision_score_1, 32
total_wards_placed_1, 65
average_creep_score_1, 135
average_champion_experience_1, 14205
dmg_carry_1, 161
obj_carry_1, 161
team_comp_1_champ_1, Volibear
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Xerath
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Velkoz
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
