total_gold_earned_0, 48967
total_gold_spent_0, 44950
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 16
total_deaths_0, 36
total_damage_dealt_to_champions_0, 73735
total_damage_dealt_to_objectives_0, 25847
total_damage_taken_0, 119388
average_vision_score_0, 18
total_wards_placed_0, 38
average_creep_score_0, 113
average_champion_experience_0, 12051
dmg_carry_0, 134
obj_carry_0, 134
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Trundle
team_comp_0_champ_3, Irelia
team_comp_0_champ_4, Syndra
team_comp_0_champ_5, Senna
total_gold_earned_1, 63353
total_gold_spent_1, 58250
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 3
total_kills_1, 36
total_deaths_1, 16
total_damage_dealt_to_champions_1, 94636
total_damage_dealt_to_objectives_1, 73329
total_damage_taken_1, 111800
average_vision_score_1, 30
total_wards_placed_1, 62
average_creep_score_1, 126
average_champion_experience_1, 14230
dmg_carry_1, 119
obj_carry_1, 119
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Zac
team_comp_1_champ_3, TwistedFate
team_comp_1_champ_4, Draven
team_comp_1_champ_5, Shen
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
