total_gold_earned_0, 56828
total_gold_spent_0, 53933
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 21
total_deaths_0, 32
total_damage_dealt_to_champions_0, 81373
total_damage_dealt_to_objectives_0, 62567
total_damage_taken_0, 130083
average_vision_score_0, 24
total_wards_placed_0, 47
average_creep_score_0, 138
average_champion_experience_0, 13882
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Lillia
team_comp_0_champ_3, Orianna
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Braum
total_gold_earned_1, 67754
total_gold_spent_1, 57175
total_baron_kills_1, 1
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 32
total_deaths_1, 21
total_damage_dealt_to_champions_1, 102050
total_damage_dealt_to_objectives_1, 103576
total_damage_taken_1, 127988
average_vision_score_1, 27
total_wards_placed_1, 56
average_creep_score_1, 140
average_champion_experience_1, 16814
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, Nasus
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Kassadin
team_comp_1_champ_4, Twitch
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
