total_gold_earned_0, 30538
total_gold_spent_0, 28400
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 12
total_deaths_0, 27
total_damage_dealt_to_champions_0, 38723
total_damage_dealt_to_objectives_0, 14753
total_damage_taken_0, 70523
average_vision_score_0, 16
total_wards_placed_0, 32
average_creep_score_0, 68
average_champion_experience_0, 6782
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Samira
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Neeko
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 41542
total_gold_spent_1, 34960
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 27
total_deaths_1, 13
total_damage_dealt_to_champions_1, 59181
total_damage_dealt_to_objectives_1, 34766
total_damage_taken_1, 66389
average_vision_score_1, 11
total_wards_placed_1, 30
average_creep_score_1, 78
average_champion_experience_1, 8654
dmg_carry_1, 83
obj_carry_1, 83
team_comp_1_champ_1, Yorick
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Lux
team_comp_1_champ_4, Senna
team_comp_1_champ_5, TahmKench
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
