total_gold_earned_0, 59239
total_gold_spent_0, 56085
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 53
total_damage_dealt_to_champions_0, 115574
total_damage_dealt_to_objectives_0, 43531
total_damage_taken_0, 151755
average_vision_score_0, 26
total_wards_placed_0, 60
average_creep_score_0, 134
average_champion_experience_0, 14120
dmg_carry_0, 161
obj_carry_0, 161
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Volibear
team_comp_0_champ_3, Ryze
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Velkoz
total_gold_earned_1, 72810
total_gold_spent_1, 66270
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 52
total_deaths_1, 29
total_damage_dealt_to_champions_1, 132923
total_damage_dealt_to_objectives_1, 91831
total_damage_taken_1, 151096
average_vision_score_1, 27
total_wards_placed_1, 52
average_creep_score_1, 136
average_champion_experience_1, 17392
dmg_carry_1, 887
obj_carry_1, 887
team_comp_1_champ_1, Gwen
team_comp_1_champ_2, LeeSin
team_comp_1_champ_3, Zed
team_comp_1_champ_4, Ezreal
team_comp_1_champ_5, Zoe
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
