total_gold_earned_0, 68422
total_gold_spent_0, 64875
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 38
total_deaths_0, 56
total_damage_dealt_to_champions_0, 123788
total_damage_dealt_to_objectives_0, 35320
total_damage_taken_0, 185974
average_vision_score_0, 28
total_wards_placed_0, 59
average_creep_score_0, 132
average_champion_experience_0, 15244
dmg_carry_0, 14
obj_carry_0, 14
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Rammus
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Pyke
total_gold_earned_1, 74250
total_gold_spent_1, 65600
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 1
total_kills_1, 56
total_deaths_1, 38
total_damage_dealt_to_champions_1, 154060
total_damage_dealt_to_objectives_1, 64001
total_damage_taken_1, 153083
average_vision_score_1, 27
total_wards_placed_1, 55
average_creep_score_1, 122
average_champion_experience_1, 17657
dmg_carry_1, 86
obj_carry_1, 86
team_comp_1_champ_1, Volibear
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Garen
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
