total_gold_earned_0, 70275
total_gold_spent_0, 64000
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 45
total_deaths_0, 46
total_damage_dealt_to_champions_0, 141395
total_damage_dealt_to_objectives_0, 67931
total_damage_taken_0, 192957
average_vision_score_0, 34
total_wards_placed_0, 91
average_creep_score_0, 121
average_champion_experience_0, 16800
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Zilean
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Nautilus
total_gold_earned_1, 67906
total_gold_spent_1, 64583
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 1
total_kills_1, 46
total_deaths_1, 45
total_damage_dealt_to_champions_1, 164770
total_damage_dealt_to_objectives_1, 40634
total_damage_taken_1, 168123
average_vision_score_1, 38
total_wards_placed_1, 81
average_creep_score_1, 107
average_champion_experience_1, 16063
dmg_carry_1, 45
obj_carry_1, 45
team_comp_1_champ_1, Gnar
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
