total_gold_earned_0, 84934
total_gold_spent_0, 78645
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 54
total_deaths_0, 53
total_damage_dealt_to_champions_0, 173560
total_damage_dealt_to_objectives_0, 86951
total_damage_taken_0, 226135
average_vision_score_0, 35
total_wards_placed_0, 87
average_creep_score_0, 147
average_champion_experience_0, 21620
dmg_carry_0, 63
obj_carry_0, 63
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Poppy
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Brand
total_gold_earned_1, 86091
total_gold_spent_1, 82355
total_baron_kills_1, 1
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 53
total_deaths_1, 54
total_damage_dealt_to_champions_1, 191443
total_damage_dealt_to_objectives_1, 75516
total_damage_taken_1, 196637
average_vision_score_1, 44
total_wards_placed_1, 72
average_creep_score_1, 156
average_champion_experience_1, 20867
dmg_carry_1, 221
obj_carry_1, 221
team_comp_1_champ_1, Quinn
team_comp_1_champ_2, Belveth
team_comp_1_champ_3, Neeko
team_comp_1_champ_4, Zeri
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 0
