total_gold_earned_0, 51493
total_gold_spent_0, 42160
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 20
total_damage_dealt_to_champions_0, 74015
total_damage_dealt_to_objectives_0, 72283
total_damage_taken_0, 83212
average_vision_score_0, 17
total_wards_placed_0, 33
average_creep_score_0, 83
average_champion_experience_0, 11588
dmg_carry_0, 20
obj_carry_0, 20
team_comp_0_champ_1, Riven
team_comp_0_champ_2, Nunu
team_comp_0_champ_3, Pantheon
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Janna
total_gold_earned_1, 42407
total_gold_spent_1, 41925
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 35
total_damage_dealt_to_champions_1, 57402
total_damage_dealt_to_objectives_1, 19245
total_damage_taken_1, 93612
average_vision_score_1, 14
total_wards_placed_1, 42
average_creep_score_1, 81
average_champion_experience_1, 9551
dmg_carry_1, 39
obj_carry_1, 39
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Trundle
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Senna
team_comp_1_champ_5, Caitlyn
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
