total_gold_earned_0, 51379
total_gold_spent_0, 48875
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 22
total_deaths_0, 31
total_damage_dealt_to_champions_0, 80137
total_damage_dealt_to_objectives_0, 22598
total_damage_taken_0, 127010
average_vision_score_0, 29
total_wards_placed_0, 62
average_creep_score_0, 116
average_champion_experience_0, 11629
dmg_carry_0, 39
obj_carry_0, 39
team_comp_0_champ_1, Irelia
team_comp_0_champ_2, Pantheon
team_comp_0_champ_3, Katarina
team_comp_0_champ_4, Zeri
team_comp_0_champ_5, Bard
total_gold_earned_1, 58438
total_gold_spent_1, 51225
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 31
total_deaths_1, 22
total_damage_dealt_to_champions_1, 100034
total_damage_dealt_to_objectives_1, 77400
total_damage_taken_1, 100764
average_vision_score_1, 23
total_wards_placed_1, 55
average_creep_score_1, 110
average_champion_experience_1, 14019
dmg_carry_1, 74
obj_carry_1, 74
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Rammus
team_comp_1_champ_3, Heimerdinger
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
