total_gold_earned_0, 43073
total_gold_spent_0, 38350
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 19
total_damage_dealt_to_champions_0, 61133
total_damage_dealt_to_objectives_0, 41308
total_damage_taken_0, 69887
average_vision_score_0, 12
total_wards_placed_0, 35
average_creep_score_0, 79
average_champion_experience_0, 9385
dmg_carry_0, 145
obj_carry_0, 145
team_comp_0_champ_1, Warwick
team_comp_0_champ_2, Malphite
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Lulu
total_gold_earned_1, 38760
total_gold_spent_1, 37285
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 19
total_deaths_1, 26
total_damage_dealt_to_champions_1, 50327
total_damage_dealt_to_objectives_1, 55203
total_damage_taken_1, 82589
average_vision_score_1, 16
total_wards_placed_1, 37
average_creep_score_1, 68
average_champion_experience_1, 7892
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Irelia
team_comp_1_champ_2, Elise
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Nunu
team_comp_1_champ_5, Yuumi
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
