total_gold_earned_0, 35776
total_gold_spent_0, 33155
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 17
total_deaths_0, 32
total_damage_dealt_to_champions_0, 45001
total_damage_dealt_to_objectives_0, 6635
total_damage_taken_0, 63886
average_vision_score_0, 14
total_wards_placed_0, 36
average_creep_score_0, 76
average_champion_experience_0, 8612
dmg_carry_0, 17
obj_carry_0, 17
team_comp_0_champ_1, Teemo
team_comp_0_champ_2, Amumu
team_comp_0_champ_3, Diana
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Pyke
total_gold_earned_1, 47815
total_gold_spent_1, 41925
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 1
total_kills_1, 32
total_deaths_1, 18
total_damage_dealt_to_champions_1, 49551
total_damage_dealt_to_objectives_1, 63877
total_damage_taken_1, 78353
average_vision_score_1, 12
total_wards_placed_1, 25
average_creep_score_1, 101
average_champion_experience_1, 10385
dmg_carry_1, 157
obj_carry_1, 157
team_comp_1_champ_1, Fiora
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Ryze
team_comp_1_champ_4, Yasuo
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
