total_gold_earned_0, 61814
total_gold_spent_0, 59450
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 1
total_kills_0, 25
total_deaths_0, 51
total_damage_dealt_to_champions_0, 123775
total_damage_dealt_to_objectives_0, 62031
total_damage_taken_0, 188105
average_vision_score_0, 36
total_wards_placed_0, 74
average_creep_score_0, 124
average_champion_experience_0, 14490
dmg_carry_0, 14
obj_carry_0, 14
team_comp_0_champ_1, Sion
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Lux
total_gold_earned_1, 73349
total_gold_spent_1, 62800
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 51
total_deaths_1, 25
total_damage_dealt_to_champions_1, 154987
total_damage_dealt_to_objectives_1, 79762
total_damage_taken_1, 168065
average_vision_score_1, 35
total_wards_placed_1, 67
average_creep_score_1, 136
average_champion_experience_1, 17740
dmg_carry_1, 82
obj_carry_1, 82
team_comp_1_champ_1, Mordekaiser
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Galio
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Velkoz
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
