total_gold_earned_0, 45357
total_gold_spent_0, 44135
total_baron_kills_0, 1
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 41
total_damage_dealt_to_champions_0, 91102
total_damage_dealt_to_objectives_0, 29193
total_damage_taken_0, 123530
average_vision_score_0, 22
total_wards_placed_0, 40
average_creep_score_0, 79
average_champion_experience_0, 10041
dmg_carry_0, 51
obj_carry_0, 51
team_comp_0_champ_1, Fiora
team_comp_0_champ_2, Taric
team_comp_0_champ_3, Elise
team_comp_0_champ_4, Caitlyn
team_comp_0_champ_5, Sylas
total_gold_earned_1, 56891
total_gold_spent_1, 49380
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 1
total_kills_1, 41
total_deaths_1, 26
total_damage_dealt_to_champions_1, 110058
total_damage_dealt_to_objectives_1, 53062
total_damage_taken_1, 112813
average_vision_score_1, 16
total_wards_placed_1, 40
average_creep_score_1, 94
average_champion_experience_1, 11730
dmg_carry_1, 69
obj_carry_1, 69
team_comp_1_champ_1, Garen
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Cassiopeia
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Rell
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
