total_gold_earned_0, 57183
total_gold_spent_0, 54160
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 0
total_kills_0, 29
total_deaths_0, 48
total_damage_dealt_to_champions_0, 101638
total_damage_dealt_to_objectives_0, 34469
total_damage_taken_0, 138513
average_vision_score_0, 27
total_wards_placed_0, 71
average_creep_score_0, 123
average_champion_experience_0, 14015
dmg_carry_0, 10
obj_carry_0, 10
team_comp_0_champ_1, Kayle
team_comp_0_champ_2, Yorick
team_comp_0_champ_3, Vladimir
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Zyra
total_gold_earned_1, 69516
total_gold_spent_1, 61230
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 2
total_kills_1, 48
total_deaths_1, 29
total_damage_dealt_to_champions_1, 113503
total_damage_dealt_to_objectives_1, 81215
total_damage_taken_1, 138231
average_vision_score_1, 42
total_wards_placed_1, 68
average_creep_score_1, 116
average_champion_experience_1, 16147
dmg_carry_1, 50
obj_carry_1, 50
team_comp_1_champ_1, Jax
team_comp_1_champ_2, Shaco
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Swain
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
