total_gold_earned_0, 39008
total_gold_spent_0, 32025
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 21
total_deaths_0, 12
total_damage_dealt_to_champions_0, 45777
total_damage_dealt_to_objectives_0, 46896
total_damage_taken_0, 55437
average_vision_score_0, 12
total_wards_placed_0, 28
average_creep_score_0, 85
average_champion_experience_0, 8400
dmg_carry_0, 18
obj_carry_0, 18
team_comp_0_champ_1, Illaoi
team_comp_0_champ_2, LeeSin
team_comp_0_champ_3, Tristana
team_comp_0_champ_4, Veigar
team_comp_0_champ_5, Lux
total_gold_earned_1, 33943
total_gold_spent_1, 31535
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 12
total_deaths_1, 21
total_damage_dealt_to_champions_1, 38977
total_damage_dealt_to_objectives_1, 16400
total_damage_taken_1, 60888
average_vision_score_1, 9
total_wards_placed_1, 25
average_creep_score_1, 79
average_champion_experience_1, 7762
dmg_carry_1, 887
obj_carry_1, 887
team_comp_1_champ_1, Gwen
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Yasuo
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
