total_gold_earned_0, 52970
total_gold_spent_0, 49825
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 15
total_deaths_0, 34
total_damage_dealt_to_champions_0, 70444
total_damage_dealt_to_objectives_0, 32301
total_damage_taken_0, 125100
average_vision_score_0, 25
total_wards_placed_0, 54
average_creep_score_0, 134
average_champion_experience_0, 11811
dmg_carry_0, 58
obj_carry_0, 58
team_comp_0_champ_1, Renekton
team_comp_0_champ_2, XinZhao
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, Aphelios
team_comp_0_champ_5, Xerath
total_gold_earned_1, 61489
total_gold_spent_1, 55935
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 34
total_deaths_1, 15
total_damage_dealt_to_champions_1, 95085
total_damage_dealt_to_objectives_1, 96401
total_damage_taken_1, 102492
average_vision_score_1, 31
total_wards_placed_1, 69
average_creep_score_1, 116
average_champion_experience_1, 15284
dmg_carry_1, 254
obj_carry_1, 254
team_comp_1_champ_1, Yasuo
team_comp_1_champ_2, Vi
team_comp_1_champ_3, Shaco
team_comp_1_champ_4, Syndra
team_comp_1_champ_5, Blitzcrank
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
