total_gold_earned_0, 52033
total_gold_spent_0, 49085
total_baron_kills_0, 0
total_dragon_kills_0, 1
total_inhibitor_kils_0, 3
total_kills_0, 38
total_deaths_0, 27
total_damage_dealt_to_champions_0, 86565
total_damage_dealt_to_objectives_0, 49132
total_damage_taken_0, 84219
average_vision_score_0, 14
total_wards_placed_0, 35
average_creep_score_0, 82
average_champion_experience_0, 10874
dmg_carry_0, 131
obj_carry_0, 131
team_comp_0_champ_1, KogMaw
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Janna
total_gold_earned_1, 46849
total_gold_spent_1, 43685
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 27
total_deaths_1, 38
total_damage_dealt_to_champions_1, 63110
total_damage_dealt_to_objectives_1, 37661
total_damage_taken_1, 107288
average_vision_score_1, 12
total_wards_placed_1, 39
average_creep_score_1, 92
average_champion_experience_1, 10758
dmg_carry_1, 6
obj_carry_1, 6
team_comp_1_champ_1, Urgot
team_comp_1_champ_2, Hecarim
team_comp_1_champ_3, Ziggs
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Rakan
gameLengthMin, 24
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
