total_gold_earned_0, 62349
total_gold_spent_0, 56150
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 38
total_deaths_0, 25
total_damage_dealt_to_champions_0, 99598
total_damage_dealt_to_objectives_0, 77700
total_damage_taken_0, 99793
average_vision_score_0, 27
total_wards_placed_0, 53
average_creep_score_0, 114
average_champion_experience_0, 14210
dmg_carry_0, 119
obj_carry_0, 119
team_comp_0_champ_1, Jax
team_comp_0_champ_2, Diana
team_comp_0_champ_3, Draven
team_comp_0_champ_4, MissFortune
team_comp_0_champ_5, Shen
total_gold_earned_1, 53803
total_gold_spent_1, 50225
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 39
total_damage_dealt_to_champions_1, 77566
total_damage_dealt_to_objectives_1, 36299
total_damage_taken_1, 126072
average_vision_score_1, 22
total_wards_placed_1, 55
average_creep_score_1, 108
average_champion_experience_1, 12038
dmg_carry_1, 11
obj_carry_1, 11
team_comp_1_champ_1, Riven
team_comp_1_champ_2, MasterYi
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
