total_gold_earned_0, 62116
total_gold_spent_0, 56035
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 40
total_deaths_0, 35
total_damage_dealt_to_champions_0, 125344
total_damage_dealt_to_objectives_0, 79882
total_damage_taken_0, 123873
average_vision_score_0, 30
total_wards_placed_0, 60
average_creep_score_0, 97
average_champion_experience_0, 13472
dmg_carry_0, 77
obj_carry_0, 77
team_comp_0_champ_1, Gangplank
team_comp_0_champ_2, Udyr
team_comp_0_champ_3, Ahri
team_comp_0_champ_4, KogMaw
team_comp_0_champ_5, Renata
total_gold_earned_1, 53910
total_gold_spent_1, 51835
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 35
total_deaths_1, 40
total_damage_dealt_to_champions_1, 92622
total_damage_dealt_to_objectives_1, 23735
total_damage_taken_1, 147681
average_vision_score_1, 19
total_wards_placed_1, 48
average_creep_score_1, 98
average_champion_experience_1, 11991
dmg_carry_1, 266
obj_carry_1, 266
team_comp_1_champ_1, Aatrox
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Katarina
team_comp_1_champ_4, Ornn
team_comp_1_champ_5, Morgana
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
