total_gold_earned_0, 83609
total_gold_spent_0, 80240
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 50
total_deaths_0, 56
total_damage_dealt_to_champions_0, 190915
total_damage_dealt_to_objectives_0, 56831
total_damage_taken_0, 236206
average_vision_score_0, 34
total_wards_placed_0, 77
average_creep_score_0, 162
average_champion_experience_0, 21319
dmg_carry_0, 85
obj_carry_0, 85
team_comp_0_champ_1, Camille
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Kennen
team_comp_0_champ_4, Sivir
team_comp_0_champ_5, Thresh
total_gold_earned_1, 90401
total_gold_spent_1, 78110
total_baron_kills_1, 0
total_dragon_kills_1, 5
total_inhibitor_kils_1, 4
total_kills_1, 56
total_deaths_1, 50
total_damage_dealt_to_champions_1, 205671
total_damage_dealt_to_objectives_1, 82752
total_damage_taken_1, 234513
average_vision_score_1, 48
total_wards_placed_1, 96
average_creep_score_1, 161
average_champion_experience_1, 21742
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Yone
team_comp_1_champ_2, Shyvana
team_comp_1_champ_3, Kaisa
team_comp_1_champ_4, Jinx
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
