total_gold_earned_0, 77710
total_gold_spent_0, 72880
total_baron_kills_0, 1
total_dragon_kills_0, 0
total_inhibitor_kils_0, 2
total_kills_0, 48
total_deaths_0, 39
total_damage_dealt_to_champions_0, 129206
total_damage_dealt_to_objectives_0, 59903
total_damage_taken_0, 155151
average_vision_score_0, 28
total_wards_placed_0, 73
average_creep_score_0, 140
average_champion_experience_0, 17755
dmg_carry_0, 80
obj_carry_0, 80
team_comp_0_champ_1, Yasuo
team_comp_0_champ_2, Kayn
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Jhin
team_comp_0_champ_5, Pantheon
total_gold_earned_1, 74025
total_gold_spent_1, 74353
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 39
total_deaths_1, 49
total_damage_dealt_to_champions_1, 122117
total_damage_dealt_to_objectives_1, 91775
total_damage_taken_1, 161297
average_vision_score_1, 40
total_wards_placed_1, 76
average_creep_score_1, 152
average_champion_experience_1, 17097
dmg_carry_1, 41
obj_carry_1, 41
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Graves
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Sivir
team_comp_1_champ_5, Pyke
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 0
