total_gold_earned_0, 65319
total_gold_spent_0, 62670
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 45
total_deaths_0, 52
total_damage_dealt_to_champions_0, 137384
total_damage_dealt_to_objectives_0, 16300
total_damage_taken_0, 159351
average_vision_score_0, 33
total_wards_placed_0, 76
average_creep_score_0, 109
average_champion_experience_0, 13153
dmg_carry_0, 236
obj_carry_0, 236
team_comp_0_champ_1, Gwen
team_comp_0_champ_2, Sejuani
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Lucian
team_comp_0_champ_5, Nami
total_gold_earned_1, 73303
total_gold_spent_1, 68300
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 1
total_kills_1, 52
total_deaths_1, 45
total_damage_dealt_to_champions_1, 141486
total_damage_dealt_to_objectives_1, 113927
total_damage_taken_1, 172779
average_vision_score_1, 31
total_wards_placed_1, 60
average_creep_score_1, 103
average_champion_experience_1, 16534
dmg_carry_1, 360
obj_carry_1, 360
team_comp_1_champ_1, Malphite
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Samira
team_comp_1_champ_5, Taric
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
