total_gold_earned_0, 76510
total_gold_spent_0, 77255
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 48
total_deaths_0, 52
total_damage_dealt_to_champions_0, 168228
total_damage_dealt_to_objectives_0, 69506
total_damage_taken_0, 247573
average_vision_score_0, 36
total_wards_placed_0, 73
average_creep_score_0, 122
average_champion_experience_0, 17710
dmg_carry_0, 875
obj_carry_0, 875
team_comp_0_champ_1, Sett
team_comp_0_champ_2, Olaf
team_comp_0_champ_3, Zoe
team_comp_0_champ_4, Ezreal
team_comp_0_champ_5, Braum
total_gold_earned_1, 77488
total_gold_spent_1, 70060
total_baron_kills_1, 1
total_dragon_kills_1, 4
total_inhibitor_kils_1, 5
total_kills_1, 52
total_deaths_1, 49
total_damage_dealt_to_champions_1, 208677
total_damage_dealt_to_objectives_1, 93602
total_damage_taken_1, 195480
average_vision_score_1, 29
total_wards_placed_1, 65
average_creep_score_1, 102
average_champion_experience_1, 16582
dmg_carry_1, 51
obj_carry_1, 51
team_comp_1_champ_1, Vi
team_comp_1_champ_2, Ornn
team_comp_1_champ_3, Diana
team_comp_1_champ_4, Caitlyn
team_comp_1_champ_5, Thresh
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 1
