total_gold_earned_0, 63512
total_gold_spent_0, 62475
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 26
total_deaths_0, 38
total_damage_dealt_to_champions_0, 94193
total_damage_dealt_to_objectives_0, 43642
total_damage_taken_0, 191896
average_vision_score_0, 36
total_wards_placed_0, 86
average_creep_score_0, 126
average_champion_experience_0, 15209
dmg_carry_0, 67
obj_carry_0, 67
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, Warwick
team_comp_0_champ_3, Garen
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Janna
total_gold_earned_1, 73921
total_gold_spent_1, 66408
total_baron_kills_1, 2
total_dragon_kills_1, 4
total_inhibitor_kils_1, 3
total_kills_1, 38
total_deaths_1, 26
total_damage_dealt_to_champions_1, 155700
total_damage_dealt_to_objectives_1, 112237
total_damage_taken_1, 127736
average_vision_score_1, 43
total_wards_placed_1, 91
average_creep_score_1, 143
average_champion_experience_1, 18331
dmg_carry_1, 34
obj_carry_1, 34
team_comp_1_champ_1, Shen
team_comp_1_champ_2, Udyr
team_comp_1_champ_3, Anivia
team_comp_1_champ_4, MissFortune
team_comp_1_champ_5, Zyra
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 1
final_match_winner, 1
