total_gold_earned_0, 58582
total_gold_spent_0, 56175
total_baron_kills_0, 0
total_dragon_kills_0, 0
total_inhibitor_kils_0, 0
total_kills_0, 13
total_deaths_0, 44
total_damage_dealt_to_champions_0, 89704
total_damage_dealt_to_objectives_0, 20870
total_damage_taken_0, 117308
average_vision_score_0, 28
total_wards_placed_0, 72
average_creep_score_0, 132
average_champion_experience_0, 13095
dmg_carry_0, 30
obj_carry_0, 30
team_comp_0_champ_1, MonkeyKing
team_comp_0_champ_2, Karthus
team_comp_0_champ_3, Viktor
team_comp_0_champ_4, Kaisa
team_comp_0_champ_5, Lux
total_gold_earned_1, 63898
total_gold_spent_1, 53810
total_baron_kills_1, 1
total_dragon_kills_1, 5
total_inhibitor_kils_1, 1
total_kills_1, 44
total_deaths_1, 14
total_damage_dealt_to_champions_1, 90596
total_damage_dealt_to_objectives_1, 68160
total_damage_taken_1, 131777
average_vision_score_1, 39
total_wards_placed_1, 76
average_creep_score_1, 113
average_champion_experience_1, 15766
dmg_carry_1, 84
obj_carry_1, 84
team_comp_1_champ_1, Pantheon
team_comp_1_champ_2, Zac
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Xayah
team_comp_1_champ_5, Rakan
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
