total_gold_earned_0, 74129
total_gold_spent_0, 68308
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 1
total_kills_0, 42
total_deaths_0, 37
total_damage_dealt_to_champions_0, 142512
total_damage_dealt_to_objectives_0, 50080
total_damage_taken_0, 166579
average_vision_score_0, 42
total_wards_placed_0, 74
average_creep_score_0, 155
average_champion_experience_0, 18694
dmg_carry_0, 86
obj_carry_0, 86
team_comp_0_champ_1, Garen
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Akali
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Lux
total_gold_earned_1, 80563
total_gold_spent_1, 67625
total_baron_kills_1, 2
total_dragon_kills_1, 3
total_inhibitor_kils_1, 4
total_kills_1, 37
total_deaths_1, 42
total_damage_dealt_to_champions_1, 133452
total_damage_dealt_to_objectives_1, 94218
total_damage_taken_1, 173952
average_vision_score_1, 34
total_wards_placed_1, 84
average_creep_score_1, 153
average_champion_experience_1, 19988
dmg_carry_1, 121
obj_carry_1, 121
team_comp_1_champ_1, Tryndamere
team_comp_1_champ_2, Khazix
team_comp_1_champ_3, Neeko
team_comp_1_champ_4, KogMaw
team_comp_1_champ_5, Soraka
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 1
vision_winner, 0
cs_winner, 0
champ_experience_winner, 1
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 1
