total_gold_earned_0, 79807
total_gold_spent_0, 77050
total_baron_kills_0, 2
total_dragon_kills_0, 3
total_inhibitor_kils_0, 2
total_kills_0, 38
total_deaths_0, 37
total_damage_dealt_to_champions_0, 125342
total_damage_dealt_to_objectives_0, 99698
total_damage_taken_0, 225414
average_vision_score_0, 41
total_wards_placed_0, 73
average_creep_score_0, 168
average_champion_experience_0, 20379
dmg_carry_0, 75
obj_carry_0, 75
team_comp_0_champ_1, Nasus
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Anivia
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Soraka
total_gold_earned_1, 78831
total_gold_spent_1, 75210
total_baron_kills_1, 0
total_dragon_kills_1, 3
total_inhibitor_kils_1, 2
total_kills_1, 36
total_deaths_1, 38
total_damage_dealt_to_champions_1, 187096
total_damage_dealt_to_objectives_1, 80528
total_damage_taken_1, 172150
average_vision_score_1, 41
total_wards_placed_1, 87
average_creep_score_1, 162
average_champion_experience_1, 18049
dmg_carry_1, 101
obj_carry_1, 101
team_comp_1_champ_1, MonkeyKing
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Xerath
team_comp_1_champ_4, Jhin
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
