total_gold_earned_0, 33573
total_gold_spent_0, 31145
total_baron_kills_0, 0
total_dragon_kills_0, 2
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 5
total_damage_dealt_to_champions_0, 32019
total_damage_dealt_to_objectives_0, 44605
total_damage_taken_0, 35505
average_vision_score_0, 10
total_wards_placed_0, 31
average_creep_score_0, 74
average_champion_experience_0, 6788
dmg_carry_0, 517
obj_carry_0, 517
team_comp_0_champ_1, Ziggs
team_comp_0_champ_2, Ekko
team_comp_0_champ_3, Sylas
team_comp_0_champ_4, Jinx
team_comp_0_champ_5, Rakan
total_gold_earned_1, 21738
total_gold_spent_1, 18133
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 5
total_deaths_1, 19
total_damage_dealt_to_champions_1, 19270
total_damage_dealt_to_objectives_1, 10224
total_damage_taken_1, 44681
average_vision_score_1, 8
total_wards_placed_1, 23
average_creep_score_1, 56
average_champion_experience_1, 5041
dmg_carry_1, 145
obj_carry_1, 145
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Viego
team_comp_1_champ_3, Fizz
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Amumu
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
