total_gold_earned_0, 44914
total_gold_spent_0, 43015
total_baron_kills_0, 0
total_dragon_kills_0, 3
total_inhibitor_kils_0, 0
total_kills_0, 19
total_deaths_0, 32
total_damage_dealt_to_champions_0, 62484
total_damage_dealt_to_objectives_0, 15324
total_damage_taken_0, 89608
average_vision_score_0, 17
total_wards_placed_0, 42
average_creep_score_0, 84
average_champion_experience_0, 10839
dmg_carry_0, 166
obj_carry_0, 166
team_comp_0_champ_1, Malphite
team_comp_0_champ_2, Shaco
team_comp_0_champ_3, Akshan
team_comp_0_champ_4, Vayne
team_comp_0_champ_5, Swain
total_gold_earned_1, 54306
total_gold_spent_1, 49500
total_baron_kills_1, 1
total_dragon_kills_1, 1
total_inhibitor_kils_1, 3
total_kills_1, 31
total_deaths_1, 19
total_damage_dealt_to_champions_1, 76129
total_damage_dealt_to_objectives_1, 70648
total_damage_taken_1, 97394
average_vision_score_1, 23
total_wards_placed_1, 41
average_creep_score_1, 89
average_champion_experience_1, 12143
dmg_carry_1, 517
obj_carry_1, 517
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Warwick
team_comp_1_champ_3, Sylas
team_comp_1_champ_4, Ziggs
team_comp_1_champ_5, Senna
gameLengthMin, 0
dmg_to_champs_winner, 1
dmg_to_obj_winner, 1
vision_winner, 1
cs_winner, 1
champ_experience_winner, 1
wards_placed_winner, 0
gold_spender_winner, 1
final_match_winner, 1
