total_gold_earned_0, 55147
total_gold_spent_0, 48830
total_baron_kills_0, 0
total_dragon_kills_0, 4
total_inhibitor_kils_0, 1
total_kills_0, 37
total_deaths_0, 20
total_damage_dealt_to_champions_0, 73010
total_damage_dealt_to_objectives_0, 57937
total_damage_taken_0, 87182
average_vision_score_0, 27
total_wards_placed_0, 54
average_creep_score_0, 109
average_champion_experience_0, 13368
dmg_carry_0, 161
obj_carry_0, 161
team_comp_0_champ_1, Urgot
team_comp_0_champ_2, Viego
team_comp_0_champ_3, Velkoz
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Braum
total_gold_earned_1, 46584
total_gold_spent_1, 44205
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 20
total_deaths_1, 37
total_damage_dealt_to_champions_1, 60802
total_damage_dealt_to_objectives_1, 9754
total_damage_taken_1, 93630
average_vision_score_1, 26
total_wards_placed_1, 53
average_creep_score_1, 104
average_champion_experience_1, 11728
dmg_carry_1, 107
obj_carry_1, 107
team_comp_1_champ_1, Gangplank
team_comp_1_champ_2, Rengar
team_comp_1_champ_3, Veigar
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Lux
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
