total_gold_earned_0, 67105
total_gold_spent_0, 59460
total_baron_kills_0, 1
total_dragon_kills_0, 3
total_inhibitor_kils_0, 5
total_kills_0, 46
total_deaths_0, 26
total_damage_dealt_to_champions_0, 96162
total_damage_dealt_to_objectives_0, 73070
total_damage_taken_0, 134748
average_vision_score_0, 30
total_wards_placed_0, 28
average_creep_score_0, 110
average_champion_experience_0, 14890
dmg_carry_0, 360
obj_carry_0, 360
team_comp_0_champ_1, Trundle
team_comp_0_champ_2, FiddleSticks
team_comp_0_champ_3, Qiyana
team_comp_0_champ_4, Samira
team_comp_0_champ_5, Leona
total_gold_earned_1, 58344
total_gold_spent_1, 54935
total_baron_kills_1, 0
total_dragon_kills_1, 1
total_inhibitor_kils_1, 0
total_kills_1, 26
total_deaths_1, 46
total_damage_dealt_to_champions_1, 90534
total_damage_dealt_to_objectives_1, 32592
total_damage_taken_1, 118737
average_vision_score_1, 23
total_wards_placed_1, 59
average_creep_score_1, 134
average_champion_experience_1, 13283
dmg_carry_1, 126
obj_carry_1, 126
team_comp_1_champ_1, Jayce
team_comp_1_champ_2, Kayn
team_comp_1_champ_3, Akshan
team_comp_1_champ_4, Vayne
team_comp_1_champ_5, Karma
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 1
champ_experience_winner, 0
wards_placed_winner, 1
gold_spender_winner, 0
final_match_winner, 0
