total_gold_earned_0, 59956
total_gold_spent_0, 53075
total_baron_kills_0, 1
total_dragon_kills_0, 2
total_inhibitor_kils_0, 1
total_kills_0, 35
total_deaths_0, 17
total_damage_dealt_to_champions_0, 94522
total_damage_dealt_to_objectives_0, 63333
total_damage_taken_0, 99298
average_vision_score_0, 21
total_wards_placed_0, 46
average_creep_score_0, 104
average_champion_experience_0, 12669
dmg_carry_0, 102
obj_carry_0, 102
team_comp_0_champ_1, Shen
team_comp_0_champ_2, Shyvana
team_comp_0_champ_3, Taliyah
team_comp_0_champ_4, Tristana
team_comp_0_champ_5, Blitzcrank
total_gold_earned_1, 42558
total_gold_spent_1, 40825
total_baron_kills_1, 0
total_dragon_kills_1, 2
total_inhibitor_kils_1, 0
total_kills_1, 17
total_deaths_1, 35
total_damage_dealt_to_champions_1, 69635
total_damage_dealt_to_objectives_1, 33747
total_damage_taken_1, 123162
average_vision_score_1, 16
total_wards_placed_1, 38
average_creep_score_1, 96
average_champion_experience_1, 9801
dmg_carry_1, 875
obj_carry_1, 875
team_comp_1_champ_1, Sett
team_comp_1_champ_2, Ekko
team_comp_1_champ_3, Akali
team_comp_1_champ_4, Nilah
team_comp_1_champ_5, Alistar
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
