total_gold_earned_0, 63012
total_gold_spent_0, 58675
total_baron_kills_0, 1
total_dragon_kills_0, 4
total_inhibitor_kils_0, 2
total_kills_0, 43
total_deaths_0, 25
total_damage_dealt_to_champions_0, 99040
total_damage_dealt_to_objectives_0, 86130
total_damage_taken_0, 99680
average_vision_score_0, 26
total_wards_placed_0, 59
average_creep_score_0, 118
average_champion_experience_0, 14212
dmg_carry_0, 104
obj_carry_0, 104
team_comp_0_champ_1, Quinn
team_comp_0_champ_2, Graves
team_comp_0_champ_3, Yasuo
team_comp_0_champ_4, Ashe
team_comp_0_champ_5, Nami
total_gold_earned_1, 50823
total_gold_spent_1, 49575
total_baron_kills_1, 0
total_dragon_kills_1, 0
total_inhibitor_kils_1, 0
total_kills_1, 25
total_deaths_1, 43
total_damage_dealt_to_champions_1, 69775
total_damage_dealt_to_objectives_1, 17564
total_damage_taken_1, 115577
average_vision_score_1, 21
total_wards_placed_1, 43
average_creep_score_1, 114
average_champion_experience_1, 11275
dmg_carry_1, 777
obj_carry_1, 777
team_comp_1_champ_1, Teemo
team_comp_1_champ_2, Lillia
team_comp_1_champ_3, Yone
team_comp_1_champ_4, Kaisa
team_comp_1_champ_5, Nautilus
gameLengthMin, 0
dmg_to_champs_winner, 0
dmg_to_obj_winner, 0
vision_winner, 0
cs_winner, 0
champ_experience_winner, 0
wards_placed_winner, 0
gold_spender_winner, 0
final_match_winner, 0
